checked_link,facebook_ids,facebook_links,id,social_medias,twitter_ids,twitter_links
https://www.factcheck.org/2020/12/covid-19-vaccines-dont-have-patient-tracking-devices/,3481214051996719,"https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F12%2Fcovid-19-vaccines-dont-have-patient-tracking-devices%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=COVID-19%20Vaccines%20Don%27t%20Have%20Patient-Tracking%20Devices,https://www.facebook.com/elizabethjohnstonministries/posts/3481156485335809?comment_id=3481214051996719&__cft__[0]=AZXEvgYC-xaSk9lwAASDSm-mF65773lMzBFX7f9LOQODjSMaN_4PsWgEX-34mYx3h4sT6VBsFjJBA03HnXNwXAIYvjNutSVm3NlzOQ1_FYtinHKn9-nZ5MNnbPeEA2N0NsT96zv5Fjy_JIk1EaeMCb0Pz11N26fjT0Mo6tMDuzq98Q&__tn__=R]-R",36,2,,https://twitter.com/intent/tweet?text=COVID-19%20Vaccines%20Don%27t%20Have%20Patient-Tracking%20Devices&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F12%2Fcovid-19-vaccines-dont-have-patient-tracking-devices%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://healthfeedback.org/claimreview/fewer-flu-cases-observed-in-the-start-of-this-years-flu-season-than-in-previous-years-but-donald-trump-jr-s-tweet-suggesting-data-manipulation-is-unsupported-and-cites-inaccurate-fi/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Ffewer-flu-cases-observed-in-the-start-of-this-years-flu-season-than-in-previous-years-but-donald-trump-jr-s-tweet-suggesting-data-manipulation-is-unsupported-and-cites-inaccurate-fi%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",37,0,,https://twitter.com/intent/tweet?text=Fewer%20flu%20cases%20observed%20in%20the%20start%20of%20this%20flu%20season%2C%20but%20Donald%20Trump%20Jr.%E2%80%99s%20tweet%20suggesting%20data%20manipulation%20is%20unsupported%20and%20cites%20inaccurate%20figures&url=https://healthfeedback.org/claimreview/fewer-flu-cases-observed-in-the-start-of-this-years-flu-season-than-in-previous-years-but-donald-trump-jr-s-tweet-suggesting-data-manipulation-is-unsupported-and-cites-inaccurate-fi/&via=HealthFeedback
https://healthfeedback.org/claimreview/covid-19-vaccine-candidates-show-high-efficacy-and-a-safe-profile-in-clinical-trials-contrary-to-claims-in-viral-video/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fcovid-19-vaccine-candidates-show-high-efficacy-and-a-safe-profile-in-clinical-trials-contrary-to-claims-in-viral-video%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",38,1,1237774421307228160,"https://twitter.com/intent/tweet?text=COVID-19%20vaccine%20candidates%20show%20high%20efficacy%20and%20a%20safe%20profile%20in%20clinical%20trials%2C%20contrary%20to%20claims%20in%20viral%20video&url=https://healthfeedback.org/claimreview/covid-19-vaccine-candidates-show-high-efficacy-and-a-safe-profile-in-clinical-trials-contrary-to-claims-in-viral-video/&via=HealthFeedback,https://twitter.com/WHO/status/1237774421307228160?s=20"
https://healthfeedback.org/claimreview/there-is-no-risk-of-or-infertility-from-covid-19-vaccines-as-sars-cov-2-proteins-and-placenta-proteins-are-different/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fthere-is-no-risk-of-or-infertility-from-covid-19-vaccines-as-sars-cov-2-proteins-and-placenta-proteins-are-different%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",39,1,"1334250954921824261,1334281918507053064,1334593620863823892,1334593625758588929,1334593631378960386,1334593637355835396,1334814595425464320","https://twitter.com/intent/tweet?text=There%20is%20no%20risk%20of%20infertility%20from%20COVID-19%20vaccines%20due%20to%20cross%20reactivity%20with%20placenta%20proteins%2C%20as%20SARS-CoV-2%20and%20placenta%20proteins%20are%20different&url=https://healthfeedback.org/claimreview/there-is-no-risk-of-or-infertility-from-covid-19-vaccines-as-sars-cov-2-proteins-and-placenta-proteins-are-different/&via=HealthFeedback,https://twitter.com/BallouxFrancois/status/1334250954921824261,https://twitter.com/BallouxFrancois/status/1334281918507053064,https://twitter.com/andrew_croxford/status/1334593620863823892,https://twitter.com/andrew_croxford/status/1334593625758588929,https://twitter.com/andrew_croxford/status/1334593631378960386,https://twitter.com/andrew_croxford/status/1334593637355835396,https://twitter.com/FLermyte/status/1334814595425464320"
https://www.factcheck.org/2020/09/cdc-did-not-admit-only-6-of-recorded-deaths-from-covid-19/,3545342378833163,"https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F09%2Fcdc-did-not-admit-only-6-of-recorded-deaths-from-covid-19%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=CDC%20Did%20Not%20%27Admit%20Only%206%25%27%20of%20Recorded%20Deaths%20from%20COVID-19,https://www.facebook.com/113662872001148/posts/3545342378833163",40,3,"1300501431405998083,1","https://twitter.com/intent/tweet?text=CDC%20Did%20Not%20%27Admit%20Only%206%25%27%20of%20Recorded%20Deaths%20from%20COVID-19&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F09%2Fcdc-did-not-admit-only-6-of-recorded-deaths-from-covid-19%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg,https://twitter.com/igobyMdot/status/1300501431405998083,https://twitter.com/littllemel/status/1300024392290832387/photo/1"
https://healthfeedback.org/claimreview/masks-offer-only-partial-protection-from-the-virus-that-causes-covid-19-but-their-effectiveness-can-be-enhanced-with-other-measures-like-physical-distancing/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fmasks-offer-only-partial-protection-from-the-virus-that-causes-covid-19-but-their-effectiveness-can-be-enhanced-with-other-measures-like-physical-distancing%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",41,0,,https://twitter.com/intent/tweet?text=Masks%20offer%20only%20partial%20protection%20from%20the%20virus%20that%20causes%20COVID-19%2C%20but%20their%20effectiveness%20can%20be%20enhanced%20with%20other%20measures%20like%20physical%20distancing&url=https://healthfeedback.org/claimreview/masks-offer-only-partial-protection-from-the-virus-that-causes-covid-19-but-their-effectiveness-can-be-enhanced-with-other-measures-like-physical-distancing/&via=HealthFeedback
https://healthfeedback.org/claimreview/covid-19-is-more-deadly-and-more-contagious-than-seasonal-flu-and-can-also-cause-long-lasting-damage-to-survivors/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fcovid-19-is-more-deadly-and-more-contagious-than-seasonal-flu-and-can-also-cause-long-lasting-damage-to-survivors%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",42,1,1233738443756384259,"https://twitter.com/intent/tweet?text=COVID-19%20is%20more%20deadly%20and%20more%20contagious%20than%20seasonal%20flu%20and%20may%20also%20cause%20long-lasting%20damage%20to%20survivors&url=https://healthfeedback.org/claimreview/covid-19-is-more-deadly-and-more-contagious-than-seasonal-flu-and-can-also-cause-long-lasting-damage-to-survivors/&via=HealthFeedback,https://twitter.com/ChristoPhraser/status/1233738443756384259"
https://healthfeedback.org/claimreview/people-infected-with-sars-cov-2-can-transmit-the-virus-to-others-even-if-they-do-not-show-symptoms-of-the-disease-and-are-not-considered-sick/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fpeople-infected-with-sars-cov-2-can-transmit-the-virus-to-others-even-if-they-do-not-show-symptoms-of-the-disease-and-are-not-considered-sick%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",43,0,,https://twitter.com/intent/tweet?text=People%20infected%20with%20SARS-CoV-2%20can%20transmit%20the%20virus%20to%20others%2C%20even%20if%20they%20do%20not%20show%20symptoms%20of%20the%20disease%20and%20are%20not%20considered%20sick&url=https://healthfeedback.org/claimreview/people-infected-with-sars-cov-2-can-transmit-the-virus-to-others-even-if-they-do-not-show-symptoms-of-the-disease-and-are-not-considered-sick/&via=HealthFeedback
https://healthfeedback.org/claimreview/human-dna-alone-does-not-produce-a-positive-result-on-the-rt-pcr-test-for-sars-cov-2/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fhuman-dna-alone-does-not-produce-a-positive-result-on-the-rt-pcr-test-for-sars-cov-2%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",44,0,,https://twitter.com/intent/tweet?text=Human%20DNA%20does%20not%20produce%20a%20positive%20result%20on%20the%20RT-PCR%20test%20for%20SARS-CoV-2&url=https://healthfeedback.org/claimreview/human-dna-alone-does-not-produce-a-positive-result-on-the-rt-pcr-test-for-sars-cov-2/&via=HealthFeedback
https://factcheck.afp.com/misleading-claims-about-covid-19-vaccine-spread-plandemic-video,,https://www.facebook.com/AFPFactCheck/,45,0,,
https://factcheck.afp.com/us-medical-association-did-not-change-stance-hydroxychloroquine-covid-19-treatment-0,,https://www.facebook.com/AFPFactCheck/,46,0,,
https://www.politifact.com/factchecks/2020/oct/13/facebook-posts/masks-dont-collect-coronavirus/,,"https://www.facebook.com/politifact/,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/oct/13/facebook-posts/masks-dont-collect-coronavirus/&display=popup&ref=plugin&src=share_button",47,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
http://www.mythdetector.ge/en/node/3555,,"https://www.facebook.com/mythdetector/,https://www.facebook.com/groups/761402957751974/permalink/792232051335731",48,0,,
https://healthfeedback.org/claimreview/listicle-of-facts-about-covid-19-contains-numerous-inaccurate-and-misleading-claims/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Flisticle-of-facts-about-covid-19-contains-numerous-inaccurate-and-misleading-claims%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",49,1,"1233738443756384259,1293344524731691008,1293344524731691008","https://twitter.com/intent/tweet?text=Listicle%20of%20%22facts%22%20about%20COVID-19%20contains%20numerous%20inaccurate%20and%20misleading%20claims&url=https://healthfeedback.org/claimreview/listicle-of-facts-about-covid-19-contains-numerous-inaccurate-and-misleading-claims/&via=HealthFeedback,https://twitter.com/ChristoPhraser/status/1233738443756384259,https://twitter.com/profshanecrotty/status/1293344524731691008,https://twitter.com/profshanecrotty/status/1293344524731691008?ref_src=twsrc%5Etfw"
https://healthfeedback.org/claimreview/covid-19-antigen-tests-are-highly-accurate-but-incorrect-use-on-food-items-such-as-fruits-or-coca-cola-can-produce-false-positive-results/,"4193895837294507/,2326445064167663","https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fcovid-19-antigen-tests-are-highly-accurate-but-incorrect-use-on-food-items-such-as-fruits-or-coca-cola-can-produce-false-positive-results%2F,https://www.facebook.com/180102758673855/posts/4193895837294507/,https://www.facebook.com/DialabGmbhAustria/posts/2326445064167663,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",50,2,,https://twitter.com/intent/tweet?text=COVID-19%20antigen%20tests%20are%20highly%20accurate%2C%20but%20incorrect%20use%20on%20food%20items%20such%20as%20fruits%20or%20Coca-Cola%20can%20produce%20false%20positive%20results&url=https://healthfeedback.org/claimreview/covid-19-antigen-tests-are-highly-accurate-but-incorrect-use-on-food-items-such-as-fruits-or-coca-cola-can-produce-false-positive-results/&via=HealthFeedback
https://www.factcheck.org/2020/08/posts-take-old-photos-of-biden-harris-out-of-context/,"10218711901649184,10158255623980923,3658367134195890","https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F08%2Fposts-take-old-photos-of-biden-harris-out-of-context%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=Posts%20Take%20Old%20Photos%20of%20Biden%2C%20Harris%20Out%20of%20Context,https://www.facebook.com/photo.php?fbid=10218711901649184&set=a.10200843852279117&type=3,https://www.facebook.com/photo.php?fbid=10158255623980923&set=a.10151202506775923&type=3,https://www.facebook.com/photo.php?fbid=3658367134195890&set=a.455178544514781&type=3",51,2,,https://twitter.com/intent/tweet?text=Posts%20Take%20Old%20Photos%20of%20Biden%2C%20Harris%20Out%20of%20Context&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F08%2Fposts-take-old-photos-of-biden-harris-out-of-context%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://healthfeedback.org/claimreview/cdc-data-shows-higher-number-of-deaths-in-2020-compared-to-previous-years-johns-hopkins-student-article-compared-percentages-not-raw-numbers/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fcdc-data-shows-higher-number-of-deaths-in-2020-compared-to-previous-years-johns-hopkins-student-article-compared-percentages-not-raw-numbers%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",52,0,,https://twitter.com/intent/tweet?text=More%20deaths%20occurred%20in%202020%20than%20in%20previous%20years%3B%20Johns%20Hopkins%20student%20article%20compared%20proportion%20of%20deaths%20per%20age%20group%2C%20which%20can%20obscure%20changes%20in%20raw%20numbers&url=https://healthfeedback.org/claimreview/cdc-data-shows-higher-number-of-deaths-in-2020-compared-to-previous-years-johns-hopkins-student-article-compared-percentages-not-raw-numbers/&via=HealthFeedback
https://healthfeedback.org/claimreview/a-2008-study-co-authored-by-anthony-fauci-did-not-find-that-masks-caused-bacterial-pneumonia-contrary-to-viral-social-media-claim/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fa-2008-study-co-authored-by-anthony-fauci-did-not-find-that-masks-caused-bacterial-pneumonia-contrary-to-viral-social-media-claim%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",53,0,,https://twitter.com/intent/tweet?text=A%202008%20study%20co-authored%20by%20Anthony%20Fauci%20did%20not%20find%20that%20masks%20caused%20bacterial%20pneumonia%2C%20contrary%20to%20viral%20social%20media%20claim&url=https://healthfeedback.org/claimreview/a-2008-study-co-authored-by-anthony-fauci-did-not-find-that-masks-caused-bacterial-pneumonia-contrary-to-viral-social-media-claim/&via=HealthFeedback
https://healthfeedback.org/claimreview/the-group-doctors-for-truth-spreads-misinformation-about-the-impact-of-the-covid-19-pandemic-the-virus-and-the-reliability-of-diagnostic-tests/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fthe-group-doctors-for-truth-spreads-misinformation-about-the-impact-of-the-covid-19-pandemic-the-virus-and-the-reliability-of-diagnostic-tests%2F,https://www.facebook.com/655922527/videos/10158639455972528/,https://www.facebook.com/655922527/videos/10158639455972528/,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",54,0,,https://twitter.com/intent/tweet?text=The%20group%20World%20Doctors%20Alliance%20spreads%20misinformation%20about%20the%20impact%20of%20the%20COVID-19%20pandemic%2C%20the%20virus%2C%20and%20the%20reliability%20of%20diagnostic%20tests&url=https://healthfeedback.org/claimreview/the-group-doctors-for-truth-spreads-misinformation-about-the-impact-of-the-covid-19-pandemic-the-virus-and-the-reliability-of-diagnostic-tests/&via=HealthFeedback
https://www.factcheck.org/2020/10/ugandas-low-covid-19-cases-due-to-restrictions-not-hydroxychloroquine/,188524849379043,"https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F10%2Fugandas-low-covid-19-cases-due-to-restrictions-not-hydroxychloroquine%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=Uganda%27s%20Low%20COVID-19%20Cases%20Due%20to%20Restrictions%2C%20Not%20Hydroxychloroquine,https://www.facebook.com/photo.php?fbid=188524849379043&set=a.144345873796941&type=3",55,2,,https://twitter.com/intent/tweet?text=Uganda%27s%20Low%20COVID-19%20Cases%20Due%20to%20Restrictions%2C%20Not%20Hydroxychloroquine&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F10%2Fugandas-low-covid-19-cases-due-to-restrictions-not-hydroxychloroquine%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
http://www.mythdetector.ge/en/myth/georgian-anti-vaxxers-spread-american-virologists-fake-quote-campaign-against-5g-and,"134226991793017,2697087723939709,134226991793017,2728964054099816,3411232592279044,3896722683706002,673052479947730,673052479947730,673052479947730","https://www.facebook.com/mythdetector/,https://www.facebook.com/photo.php?fbid=134226991793017&set=a.101222818426768&type=3,https://www.facebook.com/photo.php?fbid=2697087723939709&set=a.1690560211259137&type=3,https://www.facebook.com/photo.php?fbid=134226991793017&set=a.101222818426768&type=3,https://www.facebook.com/2013096312353264/posts/2728964054099816,https://www.facebook.com/1330249003710757/posts/3411232592279044,https://www.facebook.com/groups/148038796416457/permalink/304338554119813/,https://www.facebook.com/107466655964976/posts/3896722683706002,https://www.facebook.com/business/help/2593586717571940?id=673052479947730&helpref=faq_content,https://www.facebook.com/business/help/2593586717571940?id=673052479947730&helpref=faq_content,https://www.facebook.com/business/help/2593586717571940?id=673052479947730&helpref=faq_content",56,2,,
